frame_idx,timestamp_s,latency_ms
2594,10444986.778018,8.714
2595,10444986.811173,8.459
2596,10444986.843944,7.823
2597,10444986.875755,6.228
2598,10444986.909301,6.356
2599,10444986.943178,6.824
2600,10444986.976623,6.857
2601,10444987.010063,6.838
2602,10444987.043007,6.375
2603,10444987.076886,6.846
2604,10444987.110276,6.826
2605,10444987.144013,7.154
2606,10444987.176571,6.304
2607,10444987.211685,8.003
2608,10444987.243934,6.847
2609,10444987.277633,7.139
2610,10444987.310238,6.336
2611,10444987.344205,6.853
2612,10444987.377185,6.426
2613,10444987.410511,6.344
2614,10444987.444023,6.448
2615,10444987.477315,6.330
2616,10444987.511251,6.856
2617,10444987.544132,6.331
2618,10444987.577939,6.733
2619,10444987.612168,7.555
2620,10444987.645743,7.720
2621,10444987.677833,6.353
2622,10444987.711653,6.764
2623,10444987.746763,8.467
2624,10444987.779451,7.748
2625,10444987.811702,6.591
2626,10444987.846476,7.957
2627,10444987.878810,6.882
2628,10444987.913641,8.308
2629,10444987.946345,7.606
2630,10444987.978713,6.569
2631,10444988.013577,7.975
2632,10444988.045290,6.283
2633,10444988.080229,7.811
2634,10444988.115274,9.441
2635,10444988.146625,7.378
2636,10444988.180730,8.068
2637,10444988.214363,8.285
2638,10444988.247009,7.513
2639,10444988.280741,7.833
2640,10444988.314497,8.171
2641,10444988.349178,9.356
2642,10444988.380263,7.027
2643,10444988.413948,7.294
2644,10444988.448076,8.006
2645,10444988.482395,8.910
2646,10444988.515616,8.718
2647,10444988.548911,8.596
2648,10444988.583248,9.518
2649,10444988.614444,7.300
2650,10444988.649475,8.915
2651,10444988.681120,7.090
2652,10444988.714537,7.094
2653,10444988.750264,9.404
2654,10444988.782254,7.975
2655,10444988.815758,8.065
2656,10444988.847891,6.788
2657,10444988.881441,6.931
2658,10444988.915493,7.577
2659,10444988.947787,6.464
2660,10444988.982631,7.902
2661,10444989.014937,6.755
2662,10444989.049754,8.163
2663,10444989.082506,7.507
2664,10444989.114830,6.426
2665,10444989.149698,7.887
2666,10444989.182101,6.883
2667,10444989.214937,6.315
2668,10444989.248500,6.467
2669,10444989.282005,6.563
2670,10444989.315426,6.575
2671,10444989.349537,7.203
2672,10444989.382644,6.904
2673,10444989.415663,6.514
2674,10444989.448894,6.337
2675,10444989.482307,6.338
2676,10444989.516254,6.873
2677,10444989.549071,6.283
2678,10444989.582684,6.487
2679,10444989.616548,6.944
2680,10444989.649479,6.466
2681,10444989.683732,7.264
2682,10444989.716713,6.839
2683,10444989.750542,7.261
2684,10444989.783060,6.372
2685,10444989.816471,6.376
2686,10444989.850097,6.595
2687,10444989.883540,6.632
2688,10444989.917083,6.767
2689,10444989.950390,6.666
2690,10444989.984041,6.909
2691,10444990.018068,7.480
2692,10444990.050486,6.491
2693,10444990.085929,8.526
2694,10444990.118531,7.715
2695,10444990.151119,6.892
2696,10444990.185020,7.378
2697,10444990.219509,8.456
2698,10444990.252387,7.920
2699,10444990.286956,9.077
2700,10444990.319950,8.658
2701,10444990.354597,9.826
2702,10444990.387574,9.384
2703,10444990.421701,10.096
2704,10444990.454104,9.085
2705,10444990.488350,9.918
2706,10444990.519387,7.539
2707,10444990.553810,8.550
2708,10444990.587056,8.381
2709,10444990.620894,8.806
2710,10444990.653511,8.008
2711,10444990.686688,7.722
2712,10444990.719539,7.159
2713,10444990.753816,8.019
2714,10444990.787456,8.241
2715,10444990.819385,6.757
2716,10444990.852664,6.628
2717,10444990.886182,6.740
2718,10444990.919812,6.961
2719,10444990.953426,7.168
