step,component,elapsed_ns,mem_delta_bytes,rss_delta_bytes
125,resource_manager_decide,12480,52,0
125,dvfs_controller_set,1016320,671,0
126,preference_plane_get,8864,164,0
126,tegra_daemon_sample,29984,204,0
126,rl_arbiter_act,53728,284,0
126,override_layer_step,9952,217,0
126,resource_manager_decide,12480,52,0
126,dvfs_controller_set,1024000,583,0
127,preference_plane_get,8800,164,0
127,tegra_daemon_sample,30208,204,0
127,rl_arbiter_act,53664,284,0
127,override_layer_step,10144,284,0
127,resource_manager_decide,12864,52,0
127,dvfs_controller_set,1293856,749,0
128,preference_plane_get,9568,164,0
128,tegra_daemon_sample,32480,140,0
128,rl_arbiter_act,53792,284,0
128,override_layer_step,10784,217,0
128,resource_manager_decide,13440,52,0
128,dvfs_controller_set,1085568,583,0
129,preference_plane_get,8736,164,0
129,tegra_daemon_sample,31040,204,0
129,rl_arbiter_act,54432,284,0
129,override_layer_step,10432,217,0
129,resource_manager_decide,12576,52,0
129,dvfs_controller_set,1051872,717,0
130,preference_plane_get,8736,164,0
130,tegra_daemon_sample,30176,204,0
130,rl_arbiter_act,54176,284,0
130,override_layer_step,9952,217,0
130,resource_manager_decide,12576,52,0
130,dvfs_controller_set,1083168,717,0
131,preference_plane_get,9024,397,0
131,tegra_daemon_sample,30752,140,0
131,rl_arbiter_act,54688,284,0
131,override_layer_step,10496,217,0
131,resource_manager_decide,13184,52,0
131,dvfs_controller_set,1027936,717,0
132,preference_plane_get,8736,164,0
132,tegra_daemon_sample,30208,204,0
132,rl_arbiter_act,53472,284,0
132,override_layer_step,9824,217,0
132,resource_manager_decide,12640,52,0
132,dvfs_controller_set,1020384,717,0
133,preference_plane_get,8352,164,0
133,tegra_daemon_sample,29984,204,0
133,rl_arbiter_act,53792,284,0
133,override_layer_step,9536,217,0
133,resource_manager_decide,12640,52,0
133,dvfs_controller_set,1014048,717,0
134,preference_plane_get,8480,164,0
134,tegra_daemon_sample,29408,204,0
134,rl_arbiter_act,54240,284,0
134,override_layer_step,9888,217,0
134,resource_manager_decide,13056,52,0
134,dvfs_controller_set,1292512,946,0
135,preference_plane_get,8672,164,0
135,tegra_daemon_sample,30240,140,0
135,rl_arbiter_act,54560,284,0
135,override_layer_step,10272,217,0
135,resource_manager_decide,12736,52,0
135,dvfs_controller_set,1016928,717,0
136,preference_plane_get,8576,164,0
136,tegra_daemon_sample,30080,204,0
136,rl_arbiter_act,54240,284,0
136,override_layer_step,10016,217,0
136,resource_manager_decide,12544,52,0
136,dvfs_controller_set,1013696,717,0
137,preference_plane_get,8544,164,0
137,tegra_daemon_sample,30208,204,0
137,rl_arbiter_act,53056,284,0
137,override_layer_step,10400,217,0
137,resource_manager_decide,12544,52,0
137,dvfs_controller_set,1046432,717,0
138,preference_plane_get,9216,164,0
138,tegra_daemon_sample,30752,204,0
138,rl_arbiter_act,55808,284,0
138,override_layer_step,11264,153,0
138,resource_manager_decide,12832,52,0
138,dvfs_controller_set,1014368,583,0
139,preference_plane_get,8608,164,0
139,tegra_daemon_sample,30592,204,0
139,rl_arbiter_act,55232,284,0
139,override_layer_step,9856,217,0
139,resource_manager_decide,12672,52,0
139,dvfs_controller_set,1074848,650,0
140,preference_plane_get,8576,164,0
140,tegra_daemon_sample,30048,204,0
140,rl_arbiter_act,54528,284,0
140,override_layer_step,10176,217,0
140,resource_manager_decide,12320,52,0
140,dvfs_controller_set,999296,583,0
141,preference_plane_get,8928,164,0
141,tegra_daemon_sample,30080,204,0
141,rl_arbiter_act,55392,284,0
141,override_layer_step,10400,217,0
141,resource_manager_decide,12416,52,0
141,dvfs_controller_set,1265632,1091,0
142,preference_plane_get,8672,164,0
142,tegra_daemon_sample,30112,140,0
142,rl_arbiter_act,54944,116,0
142,override_layer_step,10400,217,0
142,resource_manager_decide,12992,52,0
142,dvfs_controller_set,1017792,583,0
143,preference_plane_get,8320,164,0
143,tegra_daemon_sample,29696,204,0
143,rl_arbiter_act,54176,284,0
143,override_layer_step,10176,217,0
143,resource_manager_decide,12544,52,0
143,dvfs_controller_set,1020000,650,0
144,preference_plane_get,9024,164,0
144,tegra_daemon_sample,29856,204,0
144,rl_arbiter_act,53824,284,0
144,override_layer_step,10464,217,0
144,resource_manager_decide,12032,52,0
144,dvfs_controller_set,1035232,583,0
145,preference_plane_get,8384,164,0
145,tegra_daemon_sample,29952,204,0
145,rl_arbiter_act,53600,284,0
145,override_layer_step,9952,217,0
145,resource_manager_decide,12864,52,0
145,dvfs_controller_set,1065312,833,0
146,preference_plane_get,8864,164,0
146,tegra_daemon_sample,30208,140,0
146,rl_arbiter_act,54592,284,0
146,override_layer_step,10272,217,0
146,resource_manager_decide,12608,52,0
146,dvfs_controller_set,1011712,650,0
147,preference_plane_get,8320,164,0
147,tegra_daemon_sample,29664,204,0
147,rl_arbiter_act,54720,284,0
147,override_layer_step,9952,217,0
147,resource_manager_decide,12480,52,0
147,dvfs_controller_set,1016256,583,0
148,preference_plane_get,8768,164,0
148,tegra_daemon_sample,30720,204,0
148,rl_arbiter_act,55424,284,0
148,override_layer_step,10592,217,0
148,resource_manager_decide,12576,52,0
148,dvfs_controller_set,1036832,650,0
149,preference_plane_get,8384,164,0
149,tegra_daemon_sample,29920,204,0
149,rl_arbiter_act,54208,284,0
149,override_layer_step,10272,153,0
149,resource_manager_decide,12864,52,0
149,dvfs_controller_set,1056064,717,0
150,preference_plane_get,8704,164,0
150,tegra_daemon_sample,29984,204,0
150,rl_arbiter_act,54432,284,0
150,override_layer_step,10400,217,0
150,resource_manager_decide,13056,52,0
150,dvfs_controller_set,1065856,583,0
151,preference_plane_get,8320,164,0
151,tegra_daemon_sample,29824,204,0
151,rl_arbiter_act,54336,284,0
151,override_layer_step,9792,217,0
151,resource_manager_decide,12352,52,0
151,dvfs_controller_set,1018624,650,0
152,preference_plane_get,8544,164,0
152,tegra_daemon_sample,29216,204,0
152,rl_arbiter_act,54784,284,0
152,override_layer_step,9792,217,0
152,resource_manager_decide,12704,52,0
152,dvfs_controller_set,1274528,1023,0
153,preference_plane_get,8384,164,0
153,tegra_daemon_sample,30112,140,0
153,rl_arbiter_act,55456,116,0
153,override_layer_step,10048,217,0
153,resource_manager_decide,12832,52,0
153,dvfs_controller_set,1039680,650,0
154,preference_plane_get,8256,164,0
154,tegra_daemon_sample,29728,204,0
154,rl_arbiter_act,54112,284,0
154,override_layer_step,9856,217,0
154,resource_manager_decide,12448,52,0
154,dvfs_controller_set,1052704,650,0
155,preference_plane_get,8480,164,0
155,tegra_daemon_sample,29248,204,0
155,rl_arbiter_act,54592,284,0
155,override_layer_step,9888,217,0
155,resource_manager_decide,12608,52,0
155,dvfs_controller_set,1031488,717,0
156,preference_plane_get,8320,164,0
156,tegra_daemon_sample,29888,204,0
156,rl_arbiter_act,54176,284,0
156,override_layer_step,9696,217,0
156,resource_manager_decide,12864,52,0
156,dvfs_controller_set,1029920,519,0
157,preference_plane_get,8576,164,0
157,tegra_daemon_sample,30464,204,0
157,rl_arbiter_act,54720,284,0
157,override_layer_step,9056,284,0
157,resource_manager_decide,12864,52,0
157,dvfs_controller_set,1007488,717,0
158,preference_plane_get,8416,164,0
158,tegra_daemon_sample,30272,204,0
158,rl_arbiter_act,53952,284,0
158,override_layer_step,10144,217,0
158,resource_manager_decide,12608,52,0
158,dvfs_controller_set,1012896,717,0
159,preference_plane_get,8736,164,0
159,tegra_daemon_sample,29504,204,0
159,rl_arbiter_act,53568,284,0
159,override_layer_step,9632,217,0
159,resource_manager_decide,12480,52,0
159,dvfs_controller_set,1062208,717,0
160,preference_plane_get,10176,375,0
160,tegra_daemon_sample,31712,140,0
160,rl_arbiter_act,55904,284,0
160,override_layer_step,10240,217,0
160,resource_manager_decide,13216,52,0
160,dvfs_controller_set,1063104,717,0
161,preference_plane_get,8608,164,0
161,tegra_daemon_sample,30336,204,0
161,rl_arbiter_act,54400,284,0
161,override_layer_step,9856,217,0
161,resource_manager_decide,13216,52,0
161,dvfs_controller_set,1062176,717,0
162,preference_plane_get,8320,164,0
162,tegra_daemon_sample,30048,204,0
162,rl_arbiter_act,54272,284,0
162,override_layer_step,9856,217,0
162,resource_manager_decide,12480,52,0
162,dvfs_controller_set,1034304,859,0
163,preference_plane_get,8256,164,0
163,tegra_daemon_sample,29440,204,0
163,rl_arbiter_act,55616,284,0
163,override_layer_step,10496,217,0
163,resource_manager_decide,12736,52,0
163,dvfs_controller_set,1253920,887,0
164,preference_plane_get,9184,164,0
164,tegra_daemon_sample,29792,204,0
164,rl_arbiter_act,55264,284,0
164,override_layer_step,10048,217,0
164,resource_manager_decide,12544,52,0
164,dvfs_controller_set,1018336,717,0
165,preference_plane_get,8672,164,0
165,tegra_daemon_sample,29472,204,0
165,rl_arbiter_act,55936,284,0
165,override_layer_step,9728,217,0
165,resource_manager_decide,13184,52,0
165,dvfs_controller_set,1058272,717,0
166,preference_plane_get,8672,164,0
166,tegra_daemon_sample,29440,204,0
166,rl_arbiter_act,55872,284,0
166,override_layer_step,10528,217,0
166,resource_manager_decide,12352,52,0
166,dvfs_controller_set,1039936,717,0
167,preference_plane_get,8928,164,0
167,tegra_daemon_sample,29216,204,0
167,rl_arbiter_act,55520,284,0
167,override_layer_step,10016,217,0
167,resource_manager_decide,13152,52,0
167,dvfs_controller_set,1008288,717,0
168,preference_plane_get,8672,164,0
168,tegra_daemon_sample,29888,204,0
168,rl_arbiter_act,55040,284,0
168,override_layer_step,10240,217,0
168,resource_manager_decide,12480,52,0
168,dvfs_controller_set,1009088,717,0
169,preference_plane_get,8832,164,0
169,tegra_daemon_sample,29440,204,0
169,rl_arbiter_act,54816,284,0
169,override_layer_step,9920,217,0
169,resource_manager_decide,12416,52,0
169,dvfs_controller_set,999648,717,0
170,preference_plane_get,8352,164,0
170,tegra_daemon_sample,29984,204,0
170,rl_arbiter_act,55872,284,0
170,override_layer_step,12224,617,0
170,resource_manager_decide,11872,52,0
170,dvfs_controller_set,1074144,717,0
171,preference_plane_get,8864,396,0
171,tegra_daemon_sample,31392,140,0
171,rl_arbiter_act,55808,284,0
171,override_layer_step,10080,217,0
171,resource_manager_decide,12992,52,0
171,dvfs_controller_set,1029728,717,0
172,preference_plane_get,8640,164,0
172,tegra_daemon_sample,30208,204,0
172,rl_arbiter_act,54112,284,0
172,override_layer_step,10208,217,0
172,resource_manager_decide,12864,52,0
172,dvfs_controller_set,1009440,717,0
173,preference_plane_get,8224,164,0
173,tegra_daemon_sample,71776,204,0
173,rl_arbiter_act,53632,284,0
173,override_layer_step,9792,217,0
173,resource_manager_decide,12448,52,0
173,dvfs_controller_set,997632,717,0
174,preference_plane_get,8320,164,0
174,tegra_daemon_sample,30656,204,0
174,rl_arbiter_act,53408,284,0
174,override_layer_step,9536,217,0
174,resource_manager_decide,13152,52,0
174,dvfs_controller_set,1252672,907,0
175,preference_plane_get,8576,164,0
175,tegra_daemon_sample,31872,204,0
175,rl_arbiter_act,54880,284,0
175,override_layer_step,9856,217,0
175,resource_manager_decide,12800,52,0
175,dvfs_controller_set,1035584,717,0
176,preference_plane_get,8480,164,0
176,tegra_daemon_sample,29376,204,0
176,rl_arbiter_act,53440,284,0
176,override_layer_step,9856,217,0
176,resource_manager_decide,12736,52,0
176,dvfs_controller_set,1055744,717,0
177,preference_plane_get,8768,164,0
177,tegra_daemon_sample,29792,204,0
177,rl_arbiter_act,53632,284,0
177,override_layer_step,9792,217,0
177,resource_manager_decide,12576,52,0
177,dvfs_controller_set,1004768,717,0
178,preference_plane_get,8160,164,0
178,tegra_daemon_sample,29696,204,0
178,rl_arbiter_act,53344,284,0
178,override_layer_step,9568,217,0
178,resource_manager_decide,12544,52,0
178,dvfs_controller_set,1006624,583,0
179,preference_plane_get,8576,164,0
179,tegra_daemon_sample,30912,204,0
179,rl_arbiter_act,53664,284,0
179,override_layer_step,9920,217,0
179,resource_manager_decide,12512,52,0
179,dvfs_controller_set,1004480,717,0
180,preference_plane_get,7904,164,0
180,tegra_daemon_sample,30944,204,0
180,rl_arbiter_act,53696,284,0
180,override_layer_step,9792,217,0
180,resource_manager_decide,12448,52,0
180,dvfs_controller_set,1020768,717,0
181,preference_plane_get,8544,164,0
181,tegra_daemon_sample,29856,204,0
181,rl_arbiter_act,53248,284,0
181,override_layer_step,9760,217,0
181,resource_manager_decide,12256,52,0
181,dvfs_controller_set,1026688,717,0
182,preference_plane_get,8768,164,0
182,tegra_daemon_sample,31872,432,0
182,rl_arbiter_act,53632,284,0
182,override_layer_step,9664,217,0
182,resource_manager_decide,12704,52,0
182,dvfs_controller_set,1006240,717,0
183,preference_plane_get,8352,164,0
183,tegra_daemon_sample,30208,204,0
183,rl_arbiter_act,53504,284,0
183,override_layer_step,10112,217,0
183,resource_manager_decide,12256,52,0
183,dvfs_controller_set,1008224,717,0
184,preference_plane_get,8576,164,0
184,tegra_daemon_sample,30560,204,0
184,rl_arbiter_act,53568,284,0
184,override_layer_step,9664,217,0
184,resource_manager_decide,12448,52,0
184,dvfs_controller_set,998528,717,0
185,preference_plane_get,8576,164,0
185,tegra_daemon_sample,30944,204,0
185,rl_arbiter_act,53440,284,0
185,override_layer_step,10048,217,0
185,resource_manager_decide,12576,52,0
185,dvfs_controller_set,1285120,1118,0
186,preference_plane_get,8640,164,0
186,tegra_daemon_sample,30688,140,0
186,rl_arbiter_act,53984,116,0
186,override_layer_step,9632,217,0
186,resource_manager_decide,12896,52,0
186,dvfs_controller_set,996480,583,0
187,preference_plane_get,9088,164,0
187,tegra_daemon_sample,30144,204,0
187,rl_arbiter_act,54176,284,0
187,override_layer_step,10048,217,0
187,resource_manager_decide,12960,52,0
187,dvfs_controller_set,999968,650,0
188,preference_plane_get,8640,164,0
188,tegra_daemon_sample,29792,204,0
188,rl_arbiter_act,52960,284,0
188,override_layer_step,10464,217,0
188,resource_manager_decide,12512,52,0
188,dvfs_controller_set,1002240,583,0
189,preference_plane_get,8576,164,0
189,tegra_daemon_sample,30496,204,0
189,rl_arbiter_act,52864,284,0
189,override_layer_step,9792,217,0
189,resource_manager_decide,12448,52,0
189,dvfs_controller_set,1024032,452,0
190,preference_plane_get,8992,164,0
190,tegra_daemon_sample,29792,204,0
190,rl_arbiter_act,54912,284,0
190,override_layer_step,9440,284,0
190,resource_manager_decide,12672,52,0
190,dvfs_controller_set,1086944,717,0
191,preference_plane_get,8640,164,0
191,tegra_daemon_sample,30528,204,0
191,rl_arbiter_act,54304,284,0
191,override_layer_step,10528,217,0
191,resource_manager_decide,12416,52,0
191,dvfs_controller_set,1011296,583,270336
192,preference_plane_get,9184,164,0
192,tegra_daemon_sample,32160,204,0
192,rl_arbiter_act,55392,284,0
192,override_layer_step,10336,284,0
192,resource_manager_decide,12480,52,0
192,dvfs_controller_set,1053408,650,0
193,preference_plane_get,9696,371,0
193,tegra_daemon_sample,30912,140,0
193,rl_arbiter_act,56256,284,0
193,override_layer_step,9728,284,0
193,resource_manager_decide,12992,52,0
193,dvfs_controller_set,1008096,516,0
194,preference_plane_get,8800,164,0
194,tegra_daemon_sample,30176,204,0
194,rl_arbiter_act,53664,284,0
194,override_layer_step,10816,217,0
194,resource_manager_decide,12288,52,0
194,dvfs_controller_set,997920,516,0
195,preference_plane_get,8736,164,0
195,tegra_daemon_sample,29408,204,0
195,rl_arbiter_act,53568,284,0
195,override_layer_step,9824,284,0
195,resource_manager_decide,12832,52,0
195,dvfs_controller_set,1016800,516,0
196,preference_plane_get,8704,164,0
196,tegra_daemon_sample,30080,204,0
196,rl_arbiter_act,53056,284,0
196,override_layer_step,9312,284,0
196,resource_manager_decide,12416,52,0
196,dvfs_controller_set,1265184,701,0
197,preference_plane_get,8544,164,0
197,tegra_daemon_sample,30464,204,0
197,rl_arbiter_act,54080,284,0
197,override_layer_step,9472,284,0
197,resource_manager_decide,12640,52,0
197,dvfs_controller_set,1011424,516,0
198,preference_plane_get,20768,164,0
198,tegra_daemon_sample,30624,204,0
198,rl_arbiter_act,54272,284,0
198,override_layer_step,9184,284,0
198,resource_manager_decide,12096,52,0
198,dvfs_controller_set,1005088,516,0
199,preference_plane_get,8672,164,0
199,tegra_daemon_sample,29792,204,0
199,rl_arbiter_act,53888,284,0
199,override_layer_step,9408,284,0
199,resource_manager_decide,12704,52,0
199,dvfs_controller_set,1012160,516,0
200,preference_plane_get,8768,164,0
200,tegra_daemon_sample,30496,204,0
200,rl_arbiter_act,54688,284,0
200,override_layer_step,9504,284,0
200,resource_manager_decide,13120,52,0
200,dvfs_controller_set,1025440,516,0
201,preference_plane_get,8416,164,0
201,tegra_daemon_sample,30752,204,0
201,rl_arbiter_act,54720,284,0
201,override_layer_step,9952,217,0
201,resource_manager_decide,12544,52,0
201,dvfs_controller_set,1037248,516,0
202,preference_plane_get,8416,164,0
202,tegra_daemon_sample,31456,204,0
202,rl_arbiter_act,53952,284,0
202,override_layer_step,9376,284,0
202,resource_manager_decide,12448,52,0
202,dvfs_controller_set,1000608,516,0
203,preference_plane_get,8864,164,0
203,tegra_daemon_sample,30144,204,0
203,rl_arbiter_act,53856,284,0
203,override_layer_step,9120,284,0
203,resource_manager_decide,12032,52,0
203,dvfs_controller_set,1026560,516,0
204,preference_plane_get,9376,468,0
204,tegra_daemon_sample,31200,140,0
204,rl_arbiter_act,55456,284,0
204,override_layer_step,9056,284,0
204,resource_manager_decide,12832,52,0
204,dvfs_controller_set,1002688,516,0
205,preference_plane_get,8416,164,0
205,tegra_daemon_sample,29856,204,0
205,rl_arbiter_act,53952,284,0
205,override_layer_step,9184,284,0
205,resource_manager_decide,12448,52,0
