step,component,elapsed_ns,mem_delta_bytes,rss_delta_bytes
95,lag_feature_extract,84736,848,0
95,preference_plane_get,8480,156,0
95,tegra_daemon_sample,27040,140,0
95,rl_arbiter_act,9952,52,0
95,override_layer_step,7456,116,0
95,resource_manager_decide,11168,116,0
95,dvfs_controller_set,21280,452,0
96,replay_buffer_add,226656,733,0
96,lag_feature_extract,86016,784,0
96,preference_plane_get,8352,156,0
96,tegra_daemon_sample,27840,140,0
96,rl_arbiter_act,9920,52,0
96,override_layer_step,7648,116,0
96,resource_manager_decide,10976,116,0
96,dvfs_controller_set,20768,452,0
97,replay_buffer_add,226944,458,0
97,lag_feature_extract,84352,848,0
97,preference_plane_get,8256,156,0
97,tegra_daemon_sample,26912,140,0
97,rl_arbiter_act,9920,52,0
97,override_layer_step,7392,116,0
97,resource_manager_decide,10912,116,0
97,dvfs_controller_set,20896,452,0
98,replay_buffer_add,226144,458,0
98,lag_feature_extract,83168,848,0
98,preference_plane_get,8224,156,0
98,tegra_daemon_sample,27136,140,0
98,rl_arbiter_act,9792,52,0
98,override_layer_step,7104,116,0
98,resource_manager_decide,11008,116,0
98,dvfs_controller_set,21120,452,0
99,replay_buffer_add,222048,458,0
99,lag_feature_extract,82432,848,0
99,preference_plane_get,8384,156,0
99,tegra_daemon_sample,26528,140,0
99,rl_arbiter_act,9984,52,0
99,override_layer_step,7168,116,0
99,resource_manager_decide,10912,116,0
99,dvfs_controller_set,21376,452,0
100,replay_buffer_add,223136,458,0
100,lag_feature_extract,92768,848,0
100,preference_plane_get,8384,156,0
100,tegra_daemon_sample,26912,140,0
100,rl_arbiter_act,10912,422,0
100,override_layer_step,7840,52,0
100,resource_manager_decide,11392,52,0
100,dvfs_controller_set,21440,452,0
101,replay_buffer_add,225952,458,0
101,lag_feature_extract,84960,848,0
101,preference_plane_get,8192,156,0
101,tegra_daemon_sample,26176,140,0
101,rl_arbiter_act,9632,52,0
101,override_layer_step,7488,116,0
101,resource_manager_decide,10976,116,0
101,dvfs_controller_set,21664,452,0
102,replay_buffer_add,228032,399,0
102,lag_feature_extract,95616,848,0
102,preference_plane_get,8192,156,0
102,tegra_daemon_sample,27104,140,0
102,rl_arbiter_act,11008,52,0
102,override_layer_step,7200,116,0
102,resource_manager_decide,10784,116,0
102,dvfs_controller_set,21504,452,0
103,replay_buffer_add,230400,458,0
103,lag_feature_extract,84672,848,0
103,preference_plane_get,8192,156,0
103,tegra_daemon_sample,26848,140,0
103,rl_arbiter_act,9664,52,0
103,override_layer_step,6944,116,0
103,resource_manager_decide,11232,116,0
103,dvfs_controller_set,21696,452,0
104,replay_buffer_add,232448,458,0
104,lag_feature_extract,84384,848,0
104,preference_plane_get,8480,156,0
104,tegra_daemon_sample,26912,140,0
104,rl_arbiter_act,9568,52,0
104,override_layer_step,6848,116,0
104,resource_manager_decide,10784,116,0
104,dvfs_controller_set,21760,452,0
105,replay_buffer_add,229664,458,0
105,lag_feature_extract,92352,784,0
105,preference_plane_get,8448,156,0
105,tegra_daemon_sample,27264,140,0
105,rl_arbiter_act,10496,52,0
105,override_layer_step,7168,116,0
105,resource_manager_decide,11040,116,0
105,dvfs_controller_set,21184,452,0
106,replay_buffer_add,227648,399,0
106,lag_feature_extract,83488,848,0
106,preference_plane_get,8576,156,0
106,tegra_daemon_sample,26336,140,0
106,rl_arbiter_act,10496,52,0
106,override_layer_step,7168,116,0
106,resource_manager_decide,11232,116,0
106,dvfs_controller_set,21344,452,0
107,replay_buffer_add,231328,399,0
107,lag_feature_extract,85248,848,0
107,preference_plane_get,8480,156,0
107,tegra_daemon_sample,27328,140,0
107,rl_arbiter_act,10144,52,0
107,override_layer_step,7424,116,0
107,resource_manager_decide,11488,116,0
107,dvfs_controller_set,21856,452,0
108,replay_buffer_add,233952,399,0
108,lag_feature_extract,90592,848,0
108,preference_plane_get,8896,156,0
108,tegra_daemon_sample,26912,140,0
108,rl_arbiter_act,10304,52,0
108,override_layer_step,8640,116,0
108,resource_manager_decide,11456,116,0
108,dvfs_controller_set,22112,452,0
109,replay_buffer_add,240256,458,0
109,lag_feature_extract,132896,848,0
109,preference_plane_get,9088,156,0
109,tegra_daemon_sample,29920,353,0
109,rl_arbiter_act,10048,52,0
109,override_layer_step,7488,116,0
109,resource_manager_decide,11552,116,0
109,dvfs_controller_set,21792,452,0
110,replay_buffer_add,243328,458,0
110,lag_feature_extract,86528,848,0
110,preference_plane_get,8512,156,0
110,tegra_daemon_sample,26688,140,0
110,rl_arbiter_act,10528,52,0
110,override_layer_step,7328,116,0
110,resource_manager_decide,11424,116,0
110,dvfs_controller_set,21312,452,0
111,replay_buffer_add,234560,458,0
111,lag_feature_extract,83744,848,0
111,preference_plane_get,8160,156,0
111,tegra_daemon_sample,26496,140,0
111,rl_arbiter_act,9632,52,0
111,override_layer_step,7008,116,0
111,resource_manager_decide,10784,116,0
111,dvfs_controller_set,20864,452,0
112,replay_buffer_add,234368,458,0
112,lag_feature_extract,91104,848,0
112,preference_plane_get,8384,156,0
112,tegra_daemon_sample,27200,140,0
112,rl_arbiter_act,10112,52,0
112,override_layer_step,6976,116,0
112,resource_manager_decide,10976,116,0
112,dvfs_controller_set,21152,452,0
113,replay_buffer_add,231744,458,0
113,lag_feature_extract,84512,848,0
113,preference_plane_get,8224,156,0
113,tegra_daemon_sample,26464,140,0
113,rl_arbiter_act,9792,52,0
113,override_layer_step,6816,116,0
113,resource_manager_decide,10784,116,0
113,dvfs_controller_set,21024,452,0
114,replay_buffer_add,495520,677,0
114,lag_feature_extract,84736,848,0
114,preference_plane_get,8480,156,0
114,tegra_daemon_sample,26304,140,0
114,rl_arbiter_act,10592,52,0
114,override_layer_step,7616,116,0
114,resource_manager_decide,11296,116,0
114,dvfs_controller_set,21568,452,0
115,replay_buffer_add,232896,458,0
115,lag_feature_extract,82816,848,0
115,preference_plane_get,8352,156,0
115,tegra_daemon_sample,26720,140,0
115,rl_arbiter_act,9856,52,0
115,override_layer_step,7040,116,0
115,resource_manager_decide,10976,116,0
115,dvfs_controller_set,20928,452,0
116,replay_buffer_add,227456,458,0
116,lag_feature_extract,83424,848,0
116,preference_plane_get,8288,156,0
116,tegra_daemon_sample,26976,140,0
116,rl_arbiter_act,9600,52,0
116,override_layer_step,7328,116,0
116,resource_manager_decide,11040,116,0
116,dvfs_controller_set,21312,452,0
117,replay_buffer_add,309824,458,0
117,lag_feature_extract,84448,848,0
117,preference_plane_get,8576,156,0
117,tegra_daemon_sample,26976,140,0
117,rl_arbiter_act,10368,52,0
117,override_layer_step,7712,116,0
117,resource_manager_decide,11456,116,0
117,dvfs_controller_set,21504,452,0
118,replay_buffer_add,228512,458,0
118,lag_feature_extract,84512,848,0
118,preference_plane_get,8448,156,0
118,tegra_daemon_sample,26048,140,0
118,rl_arbiter_act,10560,52,0
118,override_layer_step,7904,416,0
118,resource_manager_decide,12160,52,0
118,dvfs_controller_set,21664,452,0
119,replay_buffer_add,217664,458,0
119,lag_feature_extract,85536,848,0
119,preference_plane_get,8416,156,0
119,tegra_daemon_sample,26240,140,0
119,rl_arbiter_act,10368,52,0
119,override_layer_step,7680,116,0
119,resource_manager_decide,11328,116,0
119,dvfs_controller_set,21120,452,0
120,replay_buffer_add,247168,458,0
120,lag_feature_extract,82656,848,0
120,preference_plane_get,8288,156,0
120,tegra_daemon_sample,26720,140,0
120,rl_arbiter_act,10432,52,0
120,override_layer_step,7648,116,0
120,resource_manager_decide,11136,116,0
120,dvfs_controller_set,21408,452,0
121,replay_buffer_add,222688,458,0
121,lag_feature_extract,84064,848,0
121,preference_plane_get,8672,156,0
121,tegra_daemon_sample,26848,140,0
121,rl_arbiter_act,10784,52,0
121,override_layer_step,7360,116,0
121,resource_manager_decide,11488,116,0
121,dvfs_controller_set,21120,452,0
122,replay_buffer_add,230976,458,0
122,lag_feature_extract,83040,848,0
122,preference_plane_get,7840,156,0
122,tegra_daemon_sample,26848,140,0
122,rl_arbiter_act,10400,52,0
122,override_layer_step,6784,116,0
122,resource_manager_decide,11328,116,0
122,dvfs_controller_set,21440,452,0
123,replay_buffer_add,228256,458,0
123,lag_feature_extract,83616,848,0
123,preference_plane_get,8800,156,0
123,tegra_daemon_sample,28768,140,0
123,rl_arbiter_act,10368,52,0
123,override_layer_step,7424,116,0
123,resource_manager_decide,11264,116,0
123,dvfs_controller_set,21632,452,0
124,replay_buffer_add,234528,458,0
124,lag_feature_extract,84192,848,0
124,preference_plane_get,8640,156,0
124,tegra_daemon_sample,27040,140,0
124,rl_arbiter_act,10080,52,0
124,override_layer_step,7136,116,0
124,resource_manager_decide,10816,116,0
124,dvfs_controller_set,21952,452,0
125,replay_buffer_add,236096,458,0
125,lag_feature_extract,93152,848,0
125,preference_plane_get,8384,156,0
125,tegra_daemon_sample,26528,140,0
125,rl_arbiter_act,9696,52,0
125,override_layer_step,7296,116,0
125,resource_manager_decide,11360,116,0
125,dvfs_controller_set,21312,452,0
126,replay_buffer_add,223264,458,0
126,lag_feature_extract,81856,848,0
126,preference_plane_get,8672,156,0
126,tegra_daemon_sample,27264,140,0
126,rl_arbiter_act,11424,-7,0
126,override_layer_step,7168,116,0
126,resource_manager_decide,11168,116,0
126,dvfs_controller_set,20896,452,0
127,replay_buffer_add,222880,458,0
127,lag_feature_extract,81120,848,0
127,preference_plane_get,8704,156,0
127,tegra_daemon_sample,26336,140,0
127,rl_arbiter_act,9952,-7,0
127,override_layer_step,6816,116,0
127,resource_manager_decide,11360,116,0
127,dvfs_controller_set,22400,388,0
128,replay_buffer_add,226048,858,0
128,lag_feature_extract,91584,848,0
128,preference_plane_get,8192,156,0
128,tegra_daemon_sample,27008,140,0
128,rl_arbiter_act,10848,-7,0
128,override_layer_step,7136,116,0
128,resource_manager_decide,11264,116,0
128,dvfs_controller_set,21344,452,0
129,replay_buffer_add,222368,458,0
129,lag_feature_extract,82240,848,0
129,preference_plane_get,8352,156,0
129,tegra_daemon_sample,27424,140,0
129,rl_arbiter_act,10944,-7,0
129,override_layer_step,7072,116,0
129,resource_manager_decide,11328,116,0
129,dvfs_controller_set,20768,452,0
130,replay_buffer_add,223680,458,0
130,lag_feature_extract,83520,848,0
130,preference_plane_get,8640,156,0
130,tegra_daemon_sample,26944,140,0
130,rl_arbiter_act,10336,-7,0
130,override_layer_step,7008,116,0
130,resource_manager_decide,11328,116,0
130,dvfs_controller_set,21280,452,0
131,replay_buffer_add,237920,458,0
131,lag_feature_extract,84992,848,0
131,preference_plane_get,8544,156,0
131,tegra_daemon_sample,26688,140,0
131,rl_arbiter_act,10400,-7,0
131,override_layer_step,6912,116,0
131,resource_manager_decide,11104,116,0
131,dvfs_controller_set,21088,452,0
132,replay_buffer_add,225440,458,0
132,lag_feature_extract,83808,848,0
132,preference_plane_get,8960,375,0
132,tegra_daemon_sample,28288,140,0
132,rl_arbiter_act,10528,-7,0
132,override_layer_step,7392,116,0
132,resource_manager_decide,11264,116,0
132,dvfs_controller_set,21440,452,0
133,replay_buffer_add,226912,458,0
133,lag_feature_extract,84704,848,0
133,preference_plane_get,8192,156,0
133,tegra_daemon_sample,27424,140,0
133,rl_arbiter_act,10272,-7,0
133,override_layer_step,7136,116,0
133,resource_manager_decide,11200,116,0
133,dvfs_controller_set,21440,452,0
134,replay_buffer_add,236288,458,0
134,lag_feature_extract,83616,848,0
134,preference_plane_get,7904,156,0
134,tegra_daemon_sample,27072,140,0
134,rl_arbiter_act,10848,-7,0
134,override_layer_step,7328,116,0
134,resource_manager_decide,10912,116,0
134,dvfs_controller_set,20992,452,0
135,replay_buffer_add,216960,458,0
135,lag_feature_extract,82304,848,0
135,preference_plane_get,8416,156,0
135,tegra_daemon_sample,26432,140,0
135,rl_arbiter_act,10112,-7,0
135,override_layer_step,6720,116,0
135,resource_manager_decide,10816,116,0
135,dvfs_controller_set,21152,452,0
136,replay_buffer_add,230464,458,0
136,lag_feature_extract,84864,848,0
136,preference_plane_get,8576,156,0
136,tegra_daemon_sample,26880,140,0
136,rl_arbiter_act,11136,-7,0
136,override_layer_step,7296,116,0
136,resource_manager_decide,11520,116,0
136,dvfs_controller_set,20992,452,0
137,replay_buffer_add,479328,675,0
137,lag_feature_extract,84704,848,0
137,preference_plane_get,12064,156,0
137,tegra_daemon_sample,38368,140,0
137,rl_arbiter_act,12224,52,0
137,override_layer_step,9024,52,0
137,resource_manager_decide,13440,52,0
137,dvfs_controller_set,24320,52,0
138,replay_buffer_add,281600,330,0
138,lag_feature_extract,93280,320,0
138,preference_plane_get,9088,156,0
138,tegra_daemon_sample,27968,140,0
138,rl_arbiter_act,10752,52,0
138,override_layer_step,7232,52,0
138,resource_manager_decide,12224,52,0
138,dvfs_controller_set,21664,388,0
139,replay_buffer_add,253280,257,0
139,lag_feature_extract,85024,656,0
139,preference_plane_get,8576,156,0
139,tegra_daemon_sample,27712,140,0
139,rl_arbiter_act,10944,52,0
139,override_layer_step,7200,116,0
139,resource_manager_decide,11360,116,0
139,dvfs_controller_set,22464,452,0
140,replay_buffer_add,246720,385,0
140,lag_feature_extract,89952,848,0
140,preference_plane_get,8384,156,0
140,tegra_daemon_sample,27520,140,0
140,rl_arbiter_act,10080,52,0
140,override_layer_step,8064,372,0
140,resource_manager_decide,12192,52,0
140,dvfs_controller_set,22688,452,0
141,replay_buffer_add,246784,326,0
141,lag_feature_extract,90016,848,0
141,preference_plane_get,8608,156,0
141,tegra_daemon_sample,27296,140,0
141,rl_arbiter_act,10976,52,0
141,override_layer_step,7552,116,0
141,resource_manager_decide,11584,116,0
141,dvfs_controller_set,22336,452,0
142,replay_buffer_add,228864,385,0
142,lag_feature_extract,86080,848,0
142,preference_plane_get,8704,156,0
142,tegra_daemon_sample,27424,140,0
142,rl_arbiter_act,10816,52,0
142,override_layer_step,7904,116,0
142,resource_manager_decide,11584,116,0
142,dvfs_controller_set,22240,452,0
143,replay_buffer_add,231584,399,0
143,lag_feature_extract,85824,848,0
143,preference_plane_get,8672,156,0
143,tegra_daemon_sample,27744,140,0
143,rl_arbiter_act,10016,52,0
143,override_layer_step,7424,116,0
143,resource_manager_decide,11232,116,0
143,dvfs_controller_set,22176,452,0
144,replay_buffer_add,231136,458,0
144,lag_feature_extract,94336,848,0
144,preference_plane_get,8416,156,0
144,tegra_daemon_sample,27072,140,0
144,rl_arbiter_act,10080,52,0
144,override_layer_step,7552,116,0
144,resource_manager_decide,12000,116,0
144,dvfs_controller_set,22080,452,0
145,replay_buffer_add,225440,458,0
145,lag_feature_extract,88448,1060,0
145,preference_plane_get,8608,156,0
145,tegra_daemon_sample,29408,140,0
145,rl_arbiter_act,11904,52,0
145,override_layer_step,7776,116,0
145,resource_manager_decide,11712,116,0
145,dvfs_controller_set,21920,452,0
146,replay_buffer_add,227424,326,0
146,lag_feature_extract,87040,848,0
146,preference_plane_get,8800,156,0
146,tegra_daemon_sample,27360,140,0
146,rl_arbiter_act,10304,52,0
146,override_layer_step,7360,116,0
146,resource_manager_decide,12064,116,0
146,dvfs_controller_set,22048,452,0
147,replay_buffer_add,232864,326,0
147,lag_feature_extract,94112,848,0
147,preference_plane_get,8736,156,0
147,tegra_daemon_sample,27808,140,0
147,rl_arbiter_act,10368,52,0
147,override_layer_step,7392,116,0
147,resource_manager_decide,11296,116,0
147,dvfs_controller_set,21568,452,0
148,replay_buffer_add,232192,326,0
148,lag_feature_extract,83392,848,0
148,preference_plane_get,9152,156,0
148,tegra_daemon_sample,28256,140,0
148,rl_arbiter_act,10496,52,0
148,override_layer_step,7168,116,0
148,resource_manager_decide,11552,116,0
148,dvfs_controller_set,22016,452,0
149,replay_buffer_add,246432,326,0
149,lag_feature_extract,94688,848,0
149,preference_plane_get,8960,156,0
149,tegra_daemon_sample,27936,140,0
149,rl_arbiter_act,10496,52,0
149,override_layer_step,7616,116,0
149,resource_manager_decide,12288,52,0
149,dvfs_controller_set,22080,452,0
150,replay_buffer_add,240416,326,0
150,lag_feature_extract,87456,848,0
150,preference_plane_get,8928,156,0
150,tegra_daemon_sample,28128,140,0
150,rl_arbiter_act,10208,52,0
150,override_layer_step,7520,116,0
150,resource_manager_decide,11776,116,0
150,dvfs_controller_set,22048,452,0
151,replay_buffer_add,232448,326,0
151,lag_feature_extract,84448,848,0
151,preference_plane_get,8672,156,0
151,tegra_daemon_sample,27776,140,0
151,rl_arbiter_act,10368,52,0
151,override_layer_step,7360,116,0
151,resource_manager_decide,11552,116,0
151,dvfs_controller_set,21984,452,0
152,replay_buffer_add,238432,326,0
152,lag_feature_extract,92736,848,0
152,preference_plane_get,8160,156,0
152,tegra_daemon_sample,27680,140,0
152,rl_arbiter_act,10368,52,0
152,override_layer_step,7264,116,0
152,resource_manager_decide,11104,116,0
152,dvfs_controller_set,21216,452,0
153,replay_buffer_add,234944,326,0
153,lag_feature_extract,84032,848,0
153,preference_plane_get,8480,156,0
153,tegra_daemon_sample,27616,140,0
153,rl_arbiter_act,10464,52,0
153,override_layer_step,7552,116,0
153,resource_manager_decide,11232,116,0
153,dvfs_controller_set,20704,452,0
154,replay_buffer_add,235552,326,0
154,lag_feature_extract,89408,1069,0
154,preference_plane_get,8480,156,0
154,tegra_daemon_sample,28288,140,0
154,rl_arbiter_act,10624,52,0
154,override_layer_step,7424,116,0
154,resource_manager_decide,12032,116,0
154,dvfs_controller_set,21600,452,0
155,replay_buffer_add,233024,458,0
155,lag_feature_extract,91648,848,0
155,preference_plane_get,8864,156,0
155,tegra_daemon_sample,27648,140,0
155,rl_arbiter_act,10976,52,0
155,override_layer_step,7520,116,0
155,resource_manager_decide,11520,116,0
155,dvfs_controller_set,21376,452,0
156,replay_buffer_add,231264,399,0
156,lag_feature_extract,83584,848,0
156,preference_plane_get,8864,156,0
156,tegra_daemon_sample,27936,140,0
156,rl_arbiter_act,10208,52,0
156,override_layer_step,7520,116,0
156,resource_manager_decide,11424,116,0
156,dvfs_controller_set,21856,452,0
157,replay_buffer_add,237280,399,0
